COORD_REF_SYS_CODE,"COORD_REF_SYS_NAME",AREA_OF_USE_CODE,COORD_REF_SYS_KIND,COORD_SYS_CODE,DATUM_CODE,BASE_CRS_CODE,PROJECTION_CONV_CODE,CMPD_HORIZCRS_CODE,CMPD_VERTCRS_CODE,CRS_SCOPE,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_CRS,DEPRECATED
32514,"WGS 72BE / UTM zone 14S",NaN,projected,4400,NaN,4324,16114,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32515,"WGS 72BE / UTM zone 15S",NaN,projected,4400,NaN,4324,16115,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32401,"WGS 72BE / UTM zone 1N",NaN,projected,4400,NaN,4324,16001,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32402,"WGS 72BE / UTM zone 2N",NaN,projected,4400,NaN,4324,16002,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32403,"WGS 72BE / UTM zone 3N",NaN,projected,4400,NaN,4324,16003,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32404,"WGS 72BE / UTM zone 4N",NaN,projected,4400,NaN,4324,16004,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32405,"WGS 72BE / UTM zone 5N",NaN,projected,4400,NaN,4324,16005,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32406,"WGS 72BE / UTM zone 6N",NaN,projected,4400,NaN,4324,16006,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32417,"WGS 72BE / UTM zone 17N",NaN,projected,4400,NaN,4324,16017,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32418,"WGS 72BE / UTM zone 18N",NaN,projected,4400,NaN,4324,16018,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32419,"WGS 72BE / UTM zone 19N",NaN,projected,4400,NaN,4324,16019,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32420,"WGS 72BE / UTM zone 20N",NaN,projected,4400,NaN,4324,16020,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32421,"WGS 72BE / UTM zone 21N",NaN,projected,4400,NaN,4324,16021,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32422,"WGS 72BE / UTM zone 22N",NaN,projected,4400,NaN,4324,16022,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32423,"WGS 72BE / UTM zone 23N",NaN,projected,4400,NaN,4324,16023,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32424,"WGS 72BE / UTM zone 24N",NaN,projected,4400,NaN,4324,16024,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32425,"WGS 72BE / UTM zone 25N",NaN,projected,4400,NaN,4324,16025,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32426,"WGS 72BE / UTM zone 26N",NaN,projected,4400,NaN,4324,16026,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32427,"WGS 72BE / UTM zone 27N",NaN,projected,4400,NaN,4324,16027,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32428,"WGS 72BE / UTM zone 28N",NaN,projected,4400,NaN,4324,16028,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32429,"WGS 72BE / UTM zone 29N",NaN,projected,4400,NaN,4324,16029,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32430,"WGS 72BE / UTM zone 30N",NaN,projected,4400,NaN,4324,16030,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32431,"WGS 72BE / UTM zone 31N",NaN,projected,4400,NaN,4324,16031,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32432,"WGS 72BE / UTM zone 32N",NaN,projected,4400,NaN,4324,16032,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32435,"WGS 72BE / UTM zone 35N",NaN,projected,4400,NaN,4324,16035,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32436,"WGS 72BE / UTM zone 36N",NaN,projected,4400,NaN,4324,16036,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32437,"WGS 72BE / UTM zone 37N",NaN,projected,4400,NaN,4324,16037,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32438,"WGS 72BE / UTM zone 38N",NaN,projected,4400,NaN,4324,16038,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32439,"WGS 72BE / UTM zone 39N",NaN,projected,4400,NaN,4324,16039,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32440,"WGS 72BE / UTM zone 40N",NaN,projected,4400,NaN,4324,16040,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32441,"WGS 72BE / UTM zone 41N",NaN,projected,4400,NaN,4324,16041,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32442,"WGS 72BE / UTM zone 42N",NaN,projected,4400,NaN,4324,16042,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32443,"WGS 72BE / UTM zone 43N",NaN,projected,4400,NaN,4324,16043,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32444,"WGS 72BE / UTM zone 44N",NaN,projected,4400,NaN,4324,16044,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32445,"WGS 72BE / UTM zone 45N",NaN,projected,4400,NaN,4324,16045,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32446,"WGS 72BE / UTM zone 46N",NaN,projected,4400,NaN,4324,16046,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32447,"WGS 72BE / UTM zone 47N",NaN,projected,4400,NaN,4324,16047,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32448,"WGS 72BE / UTM zone 48N",NaN,projected,4400,NaN,4324,16048,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32449,"WGS 72BE / UTM zone 49N",NaN,projected,4400,NaN,4324,16049,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32450,"WGS 72BE / UTM zone 50N",NaN,projected,4400,NaN,4324,16050,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32451,"WGS 72BE / UTM zone 51N",NaN,projected,4400,NaN,4324,16051,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32452,"WGS 72BE / UTM zone 52N",NaN,projected,4400,NaN,4324,16052,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32453,"WGS 72BE / UTM zone 53N",NaN,projected,4400,NaN,4324,16053,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32454,"WGS 72BE / UTM zone 54N",NaN,projected,4400,NaN,4324,16054,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32455,"WGS 72BE / UTM zone 55N",NaN,projected,4400,NaN,4324,16055,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32456,"WGS 72BE / UTM zone 56N",NaN,projected,4400,NaN,4324,16056,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32457,"WGS 72BE / UTM zone 57N",NaN,projected,4400,NaN,4324,16057,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32458,"WGS 72BE / UTM zone 58N",NaN,projected,4400,NaN,4324,16058,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32459,"WGS 72BE / UTM zone 59N",NaN,projected,4400,NaN,4324,16059,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32460,"WGS 72BE / UTM zone 60N",NaN,projected,4400,NaN,4324,16060,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32501,"WGS 72BE / UTM zone 1S",NaN,projected,4400,NaN,4324,16101,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32502,"WGS 72BE / UTM zone 2S",NaN,projected,4400,NaN,4324,16102,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32503,"WGS 72BE / UTM zone 3S",NaN,projected,4400,NaN,4324,16103,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32504,"WGS 72BE / UTM zone 4S",NaN,projected,4400,NaN,4324,16104,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32505,"WGS 72BE / UTM zone 5S",NaN,projected,4400,NaN,4324,16105,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32516,"WGS 72BE / UTM zone 16S",NaN,projected,4400,NaN,4324,16116,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32517,"WGS 72BE / UTM zone 17S",NaN,projected,4400,NaN,4324,16117,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32518,"WGS 72BE / UTM zone 18S",NaN,projected,4400,NaN,4324,16118,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32519,"WGS 72BE / UTM zone 19S",NaN,projected,4400,NaN,4324,16119,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32520,"WGS 72BE / UTM zone 20S",NaN,projected,4400,NaN,4324,16120,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32521,"WGS 72BE / UTM zone 21S",NaN,projected,4400,NaN,4324,16121,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32522,"WGS 72BE / UTM zone 22S",NaN,projected,4400,NaN,4324,16122,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32523,"WGS 72BE / UTM zone 23S",NaN,projected,4400,NaN,4324,16123,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32524,"WGS 72BE / UTM zone 24S",NaN,projected,4400,NaN,4324,16124,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32525,"WGS 72BE / UTM zone 25S",NaN,projected,4400,NaN,4324,16125,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32526,"WGS 72BE / UTM zone 26S",NaN,projected,4400,NaN,4324,16126,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32527,"WGS 72BE / UTM zone 27S",NaN,projected,4400,NaN,4324,16127,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32528,"WGS 72BE / UTM zone 28S",NaN,projected,4400,NaN,4324,16128,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
32529,"WGS 72BE / UTM zone 29S",NaN,projected,4400,NaN,4324,16129,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20249,"AGD66 / AMG zone 49",NaN,projected,4400,NaN,4202,17449,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20250,"AGD66 / AMG zone 50",NaN,projected,4400,NaN,4202,17450,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20251,"AGD66 / AMG zone 51",NaN,projected,4400,NaN,4202,17451,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20252,"AGD66 / AMG zone 52",NaN,projected,4400,NaN,4202,17452,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20253,"AGD66 / AMG zone 53",NaN,projected,4400,NaN,4202,17453,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20254,"AGD66 / AMG zone 54",NaN,projected,4400,NaN,4202,17454,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20255,"AGD66 / AMG zone 55",NaN,projected,4400,NaN,4202,17455,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20257,"AGD66 / AMG zone 57",NaN,projected,4400,NaN,4202,17457,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20258,"AGD66 / AMG zone 58",NaN,projected,4400,NaN,4202,17458,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20349,"AGD84 / AMG zone 49",NaN,projected,4400,NaN,4203,17449,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20350,"AGD84 / AMG zone 50",NaN,projected,4400,NaN,4203,17450,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20351,"AGD84 / AMG zone 51",NaN,projected,4400,NaN,4203,17451,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20538,"Afgooye / UTM zone 38N",NaN,projected,4400,NaN,4205,16038,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
20539,"Afgooye / UTM zone 39N",NaN,projected,4400,NaN,4205,16039,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
21148,"Batavia / UTM zone 48S",NaN,projected,4400,NaN,4211,16148,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
21149,"Batavia / UTM zone 49S",NaN,projected,4400,NaN,4211,16149,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
21150,"Batavia / UTM zone 50S",NaN,projected,4400,NaN,4211,16150,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
22332,"Carthage / UTM zone 32N",NaN,projected,4400,NaN,4223,16032,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
22832,"Douala / UTM zone 32N",NaN,projected,4400,NaN,4228,16032,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
23034,"ED50 / UTM zone 34N",NaN,projected,4400,NaN,4230,16034,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
22993,"Egypt 1907 / Purple Belt",NaN,projected,4400,NaN,4229,18073,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
22994,"Egypt 1907 / Extended Purple Belt",NaN,projected,4400,NaN,4229,18074,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
23433,"Garoua / UTM zone 33N",NaN,projected,4400,NaN,4234,16033,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
28351,"GDA94 / MGA zone 51",NaN,projected,4400,NaN,4283,17351,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
28352,"GDA94 / MGA zone 52",NaN,projected,4400,NaN,4283,17352,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
28353,"GDA94 / MGA zone 53",NaN,projected,4400,NaN,4283,17353,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
28354,"GDA94 / MGA zone 54",NaN,projected,4400,NaN,4283,17354,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
28355,"GDA94 / MGA zone 55",NaN,projected,4400,NaN,4283,17355,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
28356,"GDA94 / MGA zone 56",NaN,projected,4400,NaN,4283,17356,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
23947,"Indian 1954 / UTM zone 47N",NaN,projected,4400,NaN,4239,16047,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24047,"Indian 1975 / UTM zone 47N",NaN,projected,4400,NaN,4240,16047,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24048,"Indian 1975 / UTM zone 48N",NaN,projected,4400,NaN,4240,16048,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26237,"Massawa / UTM zone 37N",NaN,projected,4400,NaN,4262,16037,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26331,"Minna / UTM zone 31N",NaN,projected,4400,NaN,4263,16031,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26391,"Minna / Nigeria West Belt",NaN,projected,4400,NaN,4263,18151,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26392,"Minna / Nigeria Mid Belt",NaN,projected,4400,NaN,4263,18152,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26393,"Minna / Nigeria East Belt",NaN,projected,4400,NaN,4263,18153,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26432,"Mhast / UTM zone 32S",NaN,projected,4400,NaN,4264,16132,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
26632,"M'poraloko / UTM zone 32N",NaN,projected,4400,NaN,4266,16032,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26692,"M'poraloko / UTM zone 32S",NaN,projected,4400,NaN,4266,16132,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
25231,"Lome / UTM zone 31N",NaN,projected,4400,NaN,4252,16031,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26703,"NAD27 / UTM zone 3N",NaN,projected,4400,NaN,4267,16003,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26704,"NAD27 / UTM zone 4N",NaN,projected,4400,NaN,4267,16004,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26705,"NAD27 / UTM zone 5N",NaN,projected,4400,NaN,4267,16005,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26706,"NAD27 / UTM zone 6N",NaN,projected,4400,NaN,4267,16006,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26707,"NAD27 / UTM zone 7N",NaN,projected,4400,NaN,4267,16007,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26708,"NAD27 / UTM zone 8N",NaN,projected,4400,NaN,4267,16008,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26709,"NAD27 / UTM zone 9N",NaN,projected,4400,NaN,4267,16009,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26710,"NAD27 / UTM zone 10N",NaN,projected,4400,NaN,4267,16010,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26722,"NAD27 / UTM zone 22N",NaN,projected,4400,NaN,4267,16022,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26923,"NAD83 / UTM zone 23N",NaN,projected,4400,NaN,4269,16023,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24821,"PSAD56 / UTM zone 21N",NaN,projected,4400,NaN,4248,16021,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24877,"PSAD56 / UTM zone 17S",NaN,projected,4400,NaN,4248,16117,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24878,"PSAD56 / UTM zone 18S",NaN,projected,4400,NaN,4248,16118,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24879,"PSAD56 / UTM zone 19S",NaN,projected,4400,NaN,4248,16119,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24880,"PSAD56 / UTM zone 20S",NaN,projected,4400,NaN,4248,16120,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
29220,"Sapper Hill 1943 / UTM zone 20S",NaN,projected,4400,NaN,4292,16120,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
29221,"Sapper Hill 1943 / UTM zone 21S",NaN,projected,4400,NaN,4292,16121,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
29635,"Sudan / UTM zone 35N",NaN,projected,4400,NaN,4296,16035,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
29636,"Sudan / UTM zone 36N",NaN,projected,4400,NaN,4296,16036,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
29738,"Tananarive / UTM zone 38S",NaN,projected,4400,NaN,4297,16138,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
29739,"Tananarive / UTM zone 39S",NaN,projected,4400,NaN,4297,16139,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
29849,"Timbalai 1948 / UTM zone 49N",NaN,projected,4400,NaN,4298,16049,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
29850,"Timbalai 1948 / UTM zone 50N",NaN,projected,4400,NaN,4298,16050,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
30339,"TC(1948) / UTM zone 39N",NaN,projected,4400,NaN,4303,16039,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
31028,"Yoff / UTM zone 28N",NaN,projected,4400,NaN,4310,16028,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
31121,"Zanderij / UTM zone 21N",NaN,projected,4400,NaN,4311,16021,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
21100,"Batavia (Jakarta) / NEIEZ",NaN,projected,4499,NaN,4813,19905,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
27500,"ATF (Paris) / Nord de Guerre",NaN,projected,4499,NaN,4901,19903,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
21473,"Beijing 1954 / Gauss-Kruger 13N",NaN,projected,4530,NaN,4214,16313,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21474,"Beijing 1954 / Gauss-Kruger 14N",NaN,projected,4530,NaN,4214,16314,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21475,"Beijing 1954 / Gauss-Kruger 15N",NaN,projected,4530,NaN,4214,16315,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21476,"Beijing 1954 / Gauss-Kruger 16N",NaN,projected,4530,NaN,4214,16316,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21477,"Beijing 1954 / Gauss-Kruger 17N",NaN,projected,4530,NaN,4214,16317,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21478,"Beijing 1954 / Gauss-Kruger 18N",NaN,projected,4530,NaN,4214,16318,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21479,"Beijing 1954 / Gauss-Kruger 19N",NaN,projected,4530,NaN,4214,16319,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21480,"Beijing 1954 / Gauss-Kruger 20N",NaN,projected,4530,NaN,4214,16320,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21481,"Beijing 1954 / Gauss-Kruger 21N",NaN,projected,4530,NaN,4214,16321,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21482,"Beijing 1954 / Gauss-Kruger 22N",NaN,projected,4530,NaN,4214,16322,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
21483,"Beijing 1954 / Gauss-Kruger 23N",NaN,projected,4530,NaN,4214,16323,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
22391,"Carthage / Nord Tunisie",NaN,projected,4499,NaN,4223,18181,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
22392,"Carthage / Sud Tunisie",NaN,projected,4499,NaN,4223,18182,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
25700,"Makassar (Jakarta) / NEIEZ",NaN,projected,4499,NaN,4804,19905,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
26193,"Merchich / Sahara",NaN,projected,4499,NaN,4261,18133,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
26591,"Monte Mario (Rome) / Italy zone 1",NaN,projected,4499,NaN,4806,18121,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
26592,"Monte Mario (Rome) / Italy zone 2",NaN,projected,4499,NaN,4806,18122,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
26931,"NAD83 / Alaska zone 1",NaN,projected,4499,NaN,4269,15031,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26932,"NAD83 / Alaska zone 2",NaN,projected,4499,NaN,4269,15032,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26933,"NAD83 / Alaska zone 3",NaN,projected,4499,NaN,4269,15033,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26934,"NAD83 / Alaska zone 4",NaN,projected,4499,NaN,4269,15034,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26935,"NAD83 / Alaska zone 5",NaN,projected,4499,NaN,4269,15035,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26936,"NAD83 / Alaska zone 6",NaN,projected,4499,NaN,4269,15036,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26937,"NAD83 / Alaska zone 7",NaN,projected,4499,NaN,4269,15037,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26938,"NAD83 / Alaska zone 8",NaN,projected,4499,NaN,4269,15038,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26940,"NAD83 / Alaska zone 10",NaN,projected,4499,NaN,4269,15040,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
26939,"NAD83 / Alaska zone 9",NaN,projected,4499,NaN,4269,15039,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24891,"PSAD56 / Peru west zone",NaN,projected,4499,NaN,4248,18161,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24892,"PSAD56 / Peru central zone",NaN,projected,4499,NaN,4248,18162,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
24893,"PSAD56 / Peru east zone",NaN,projected,4499,NaN,4248,18163,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,0
28470,"Pulkovo 1942 / Gauss-Kruger 10N",NaN,projected,4530,NaN,4284,16310,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
28471,"Pulkovo 1942 / Gauss-Kruger 11N",NaN,projected,4530,NaN,4284,16311,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
28472,"Pulkovo 1942 / Gauss-Kruger 12N",NaN,projected,4530,NaN,4284,16312,NaN,NaN,NaN,NaN,NaN,EPSG,2-6-1995,NaN,1,1
