ALIAS CODE,OBJECT_TABLE_NAME,OBJECT_CODE,NAMING_SYSTEM_CODE,"ALIAS",REMARKS
4399,Coordinate Reference System,2058,7302,"ED50(ED77) / UTM 38N",NaN
4400,Coordinate Reference System,2059,7302,"ED50(ED77) / UTM 39N",NaN
4401,Coordinate Reference System,2060,7302,"ED50(ED77) / UTM 40N",NaN
4402,Coordinate Reference System,2061,7302,"ED50(ED77) / UTM 41N",NaN
907,Coordinate Reference System,22994,7302,"Egypt 1907 / Ext. Purple",NaN
5290,Coordinate Reference System,3303,7302,"Fatu Iva 72 / UTM 7S",NaN
20059,Coordinate Reference System,5596,7302,"FCS",NaN
3229,Coordinate Reference System,4720,7302,"FGD 1986",NaN
3231,Coordinate Reference System,3143,7302,"FGD 1986 / Fiji Map Grid",NaN
3358,Coordinate Reference System,3143,7302,"Fiji 1986 / FMG",NaN
5463,Coordinate Reference System,3460,7302,"Fiji 1986 / Map Grid",NaN
3232,Coordinate Reference System,3144,7302,"fk54",NaN
3234,Coordinate Reference System,3145,7302,"fke",NaN
5101,Coordinate Reference System,2969,7302,"Fort Marigot / UTM 20N",NaN
5418,Coordinate Reference System,3356,7302,"G Cayman 1959 / UTM 17N",NaN
341,Coordinate Reference System,7405,7302,"GB Nat Grid + ODN ht",NaN
7602,Coordinate Reference System,4414,7302,"GGN93 / Guam Map Grid",NaN
26795,Coordinate Reference System,6050,7302,"GR96 / EPSG Arctic 1-25",NaN
26801,Coordinate Reference System,6051,7302,"GR96 / EPSG Arctic 2-18",NaN
26804,Coordinate Reference System,6052,7302,"GR96 / EPSG Arctic 2-20",NaN
26807,Coordinate Reference System,6053,7302,"GR96 / EPSG Arctic 3-29",NaN
26810,Coordinate Reference System,6054,7302,"GR96 / EPSG Arctic 3-31",NaN
26813,Coordinate Reference System,6055,7302,"GR96 / EPSG Arctic 3-33",NaN
26816,Coordinate Reference System,6056,7302,"GR96 / EPSG Arctic 4-20",NaN
28023,Coordinate Reference System,6057,7302,"GR96 / EPSG Arctic 4-22",NaN
28025,Coordinate Reference System,6058,7302,"GR96 / EPSG Arctic 4-24",NaN
26825,Coordinate Reference System,6059,7302,"GR96 / EPSG Arctic 5-41",NaN
26828,Coordinate Reference System,6060,7302,"GR96 / EPSG Arctic 5-43",NaN
26831,Coordinate Reference System,6061,7302,"GR96 / EPSG Arctic 5-45",NaN
26834,Coordinate Reference System,6062,7302,"GR96 / EPSG Arctic 6-26",NaN
26837,Coordinate Reference System,6063,7302,"GR96 / EPSG Arctic 6-28",NaN
27171,Coordinate Reference System,6064,7302,"GR96 / EPSG Arctic 6-30",NaN
27179,Coordinate Reference System,6065,7302,"GR96 / EPSG Arctic 7-11",NaN
27181,Coordinate Reference System,6066,7302,"GR96 / EPSG Arctic 7-13",NaN
26849,Coordinate Reference System,6067,7302,"GR96 / EPSG Arctic 8-20",NaN
26852,Coordinate Reference System,6068,7302,"GR96 / EPSG Arctic 8-22",NaN
5115,Coordinate Reference System,2999,7302,"Grand Comoros / UTM 38S",NaN
173,Coordinate Reference System,2003,7302,"Grenada 1953 / BWI Grid",NaN
27242,Coordinate Reference System,6128,7302,"GCNG59",NaN
9476,Coordinate Reference System,9473,7302,"GDA2020 / Aus Albers",NaN
7186,Coordinate Reference System,7845,7302,"GDA2020 / Geoscience Australia Lambert",NaN
5475,Coordinate Reference System,3577,7302,"GDA94 / Aus Albers",NaN
7746,Coordinate Reference System,3112,7302,"GDA94 / GA LCC",NaN
14324,Coordinate Reference System,5247,7302,"GDBD2009 / Brunei RSO",NaN
5423,Coordinate Reference System,3376,7302,"GDM2000 / E Malaysia RSO",NaN
5426,Coordinate Reference System,3383,7302,"GDM2000 / Kedah Grid",NaN
5424,Coordinate Reference System,3378,7302,"GDM2000 / Melaka Grid",NaN
5425,Coordinate Reference System,3381,7302,"GDM2000 / Terengganu",NaN
33313,Coordinate Reference System,9678,7302,"Gulshan  / Bangladesh TM",NaN
195,Coordinate Reference System,2044,7302,"Hanoi 72 / Gauss zone 18",NaN
196,Coordinate Reference System,2045,7302,"Hanoi 72 / Gauss zone 19",NaN
5439,Coordinate Reference System,3407,7302,"Hong Kong 1963 Grid",NaN
5518,Coordinate Reference System,3829,7302,"Hu Tzu Shan / UTM 51N",NaN
6143,Coordinate Reference System,6984,7302,"IG05",NaN
6146,Coordinate Reference System,6991,7302,"IG05/12",NaN
5299,Coordinate Reference System,3318,7302,"IGC 1962 / Congo TM 12",NaN
5300,Coordinate Reference System,3319,7302,"IGC 1962 / Congo TM 14",NaN
5301,Coordinate Reference System,3320,7302,"IGC 1962 / Congo TM 16",NaN
5302,Coordinate Reference System,3321,7302,"IGC 1962 / Congo TM 18",NaN
5303,Coordinate Reference System,3322,7302,"IGC 1962 / Congo TM 20",NaN
5304,Coordinate Reference System,3323,7302,"IGC 1962 / Congo TM 22",NaN
5305,Coordinate Reference System,3324,7302,"IGC 1962 / Congo TM 24",NaN
5306,Coordinate Reference System,3325,7302,"IGC 1962 / Congo TM 26",NaN
5307,Coordinate Reference System,3326,7302,"IGC 1962 / Congo TM 28",NaN
5308,Coordinate Reference System,3327,7302,"IGC 1962 / Congo TM 30",NaN
5407,Coordinate Reference System,3339,7302,"IGCB 1955 / Congo TM 12",NaN
5408,Coordinate Reference System,3340,7302,"IGCB 1955 / Congo TM 14",NaN
5409,Coordinate Reference System,3341,7302,"IGCB 1955 / Congo TM 16",NaN
5420,Coordinate Reference System,3367,7302,"IGN Astro 1960 / UTM 28N",NaN
5421,Coordinate Reference System,3368,7302,"IGN Astro 1960 / UTM 29N",NaN
5422,Coordinate Reference System,3369,7302,"IGN Astro 1960 / UTM 30N",NaN
5170,Coordinate Reference System,3172,7302,"IGN53 Mare / UTM 59S",NaN
5111,Coordinate Reference System,2995,7302,"IGN53 Mare / UTM zn 58S",NaN
5104,Coordinate Reference System,2981,7302,"IGN56 Lifou / UTM zn 58S",NaN
5289,Coordinate Reference System,3302,7302,"IGN63 Hiva Oa / UTM 7S",NaN
5125,Coordinate Reference System,3060,7302,"IGN72 Gr Terre / UTM 58S",NaN
5102,Coordinate Reference System,2978,7302,"IGN72 Nuku Hiva / UTM 7S",NaN
908,Coordinate Reference System,23946,7302,"Indian 1954 / UTM 46N",NaN
909,Coordinate Reference System,23947,7302,"Indian 1954 / UTM 47N",NaN
910,Coordinate Reference System,23948,7302,"Indian 1954 / UTM 48N",NaN
5151,Coordinate Reference System,3148,7302,"Indian 1960 / UTM 48N",NaN
5152,Coordinate Reference System,3149,7302,"Indian 1960 / UTM 49N",NaN
911,Coordinate Reference System,24047,7302,"Indian 1975 / UTM 47N",NaN
912,Coordinate Reference System,24048,7302,"Indian 1975 / UTM 48N",NaN
5124,Coordinate Reference System,3058,7302,"Helle 1954 / Jan Mayen",NaN
10779,Coordinate Reference System,4254,7302,"Hito XVIII",NaN
12324,Coordinate Reference System,2083,7302,"Hito XVIII / Argentina 2",NaN
213,Coordinate Reference System,2084,7302,"Hito XVIII / UTM 19S",NaN
5120,Coordinate Reference System,3053,7302,"Hjorsey 1955 / Lambert",NaN
5121,Coordinate Reference System,3054,7302,"Hjorsey 1955 / UTM 26N",NaN
5122,Coordinate Reference System,3055,7302,"Hjorsey 1955 / UTM 27N",NaN
5123,Coordinate Reference System,3056,7302,"Hjorsey 1955 / UTM 28N",NaN
1782,Coordinate Reference System,2326,7302,"HK 1980 Grid System",NaN
1783,Coordinate Reference System,4611,7302,"HK1980",NaN
2145,Coordinate Reference System,66116405,7302,"HK1980 (deg)",NaN
3173,Coordinate Reference System,4738,7302,"HK63",NaN
3174,Coordinate Reference System,4739,7302,"HK63(67)",NaN
6465,Coordinate Reference System,7258,7302,"InGCS 2011 01 (ftUS)",NaN
6455,Coordinate Reference System,7257,7302,"InGCS 2011 01 (m)",NaN
6461,Coordinate Reference System,7260,7302,"InGCS 2011 02 (ftUS)",NaN
6316,Coordinate Reference System,7259,7302,"InGCS 2011 02 (m)",NaN
6472,Coordinate Reference System,7262,7302,"InGCS 2011 03 (ftUS)",NaN
6470,Coordinate Reference System,7261,7302,"InGCS 2011 03 (m)",NaN
6476,Coordinate Reference System,7264,7302,"InGCS 2011 04 (ftUS)",NaN
6474,Coordinate Reference System,7263,7302,"InGCS 2011 04 (m)",NaN
6492,Coordinate Reference System,7266,7302,"InGCS 2011 05-18 (ftUS)",NaN
6482,Coordinate Reference System,7265,7302,"InGCS 2011 05-18 (m)",NaN
6437,Coordinate Reference System,7268,7302,"InGCS 2011 06-32 (ftUS)",NaN
6310,Coordinate Reference System,7267,7302,"InGCS 2011 06-32 (m)",NaN
6464,Coordinate Reference System,7270,7302,"InGCS 2011 07 (ftUS)",NaN
6462,Coordinate Reference System,7269,7302,"InGCS 2011 07 (m)",NaN
6475,Coordinate Reference System,7272,7302,"InGCS 2011 08 (ftUS)",NaN
6471,Coordinate Reference System,7271,7302,"InGCS 2011 08 (m)",NaN
6480,Coordinate Reference System,7274,7302,"InGCS 2011 09 (ftUS)",NaN
6478,Coordinate Reference System,7273,7302,"InGCS 2011 09 (m)",NaN
6507,Coordinate Reference System,7276,7302,"InGCS 2011 10-22-72 (ftUS)",NaN
6490,Coordinate Reference System,7275,7302,"InGCS 2011 10-22-72 (m)",NaN
6286,Coordinate Reference System,7278,7302,"InGCS 2011 11 (ftUS)",NaN
6513,Coordinate Reference System,7277,7302,"InGCS 2011 11 (m)",NaN
6422,Coordinate Reference System,7280,7302,"InGCS 2011 12 (ftUS)",NaN
6307,Coordinate Reference System,7279,7302,"InGCS 2011 12 (m)",NaN
6479,Coordinate Reference System,7282,7302,"InGCS 2011 13-47-59 (ftUS)",NaN
6460,Coordinate Reference System,7281,7302,"InGCS 2011 13-47-59 (m)",NaN
6517,Coordinate Reference System,7284,7302,"InGCS 2011 14-28 (ftUS)",NaN
6502,Coordinate Reference System,7283,7302,"InGCS 2011 14-28 (m)",NaN
6534,Coordinate Reference System,7286,7302,"InGCS 2011 15-58-78 (ftUS)",NaN
6526,Coordinate Reference System,7285,7302,"InGCS 2011 15-58-78 (m)",NaN
6547,Coordinate Reference System,7288,7302,"InGCS 2011 16-70 (ftUS)",NaN
6541,Coordinate Reference System,7287,7302,"InGCS 2011 16-70 (m)",NaN
6553,Coordinate Reference System,7290,7302,"InGCS 2011 17 (ftUS)",NaN
6551,Coordinate Reference System,7289,7302,"InGCS 2011 17 (m)",NaN
6563,Coordinate Reference System,7292,7302,"InGCS 2011 19-51 (ftUS)",NaN
6557,Coordinate Reference System,7291,7302,"InGCS 2011 19-51 (m)",NaN
6456,Coordinate Reference System,7294,7302,"InGCS 2011 20-43-85 (ftUS)",NaN
6673,Coordinate Reference System,7346,7302,"InGCS 2011 62 (ftUS)",NaN
6671,Coordinate Reference System,7345,7302,"InGCS 2011 62 (m)",NaN
6683,Coordinate Reference System,7348,7302,"InGCS 2011 63-87 (ftUS)",NaN
6677,Coordinate Reference System,7347,7302,"InGCS 2011 63-87 (m)",NaN
6652,Coordinate Reference System,7350,7302,"InGCS 2011 65 (ftUS)",NaN
6423,Coordinate Reference System,7349,7302,"InGCS 2011 65 (m)",NaN
6682,Coordinate Reference System,7352,7302,"InGCS 2011 68-89 (ftUS)",NaN
6672,Coordinate Reference System,7351,7302,"InGCS 2011 68-89 (m)",NaN
6691,Coordinate Reference System,7354,7302,"InGCS 2011 69 (ftUS)",NaN
6689,Coordinate Reference System,7353,7302,"InGCS 2011 69 (m)",NaN
6695,Coordinate Reference System,7356,7302,"InGCS 2011 73 (ftUS)",NaN
6693,Coordinate Reference System,7355,7302,"InGCS 2011 73 (m)",NaN
6699,Coordinate Reference System,7358,7302,"InGCS 2011 74 (ftUS)",NaN
6697,Coordinate Reference System,7357,7302,"InGCS 2011 74 (m)",NaN
6660,Coordinate Reference System,7360,7302,"InGCS 2011 76 (ftUS)",NaN
6568,Coordinate Reference System,7359,7302,"InGCS 2011 76 (m)",NaN
6681,Coordinate Reference System,7362,7302,"InGCS 2011 77 (ftUS)",NaN
6676,Coordinate Reference System,7361,7302,"InGCS 2011 77 (m)",NaN
6703,Coordinate Reference System,7364,7302,"InGCS 2011 79-91 (ftUS)",NaN
6694,Coordinate Reference System,7363,7302,"InGCS 2011 79-91 (m)",NaN
6711,Coordinate Reference System,7366,7302,"InGCS 2011 82 (ftUS)",NaN
6708,Coordinate Reference System,7365,7302,"InGCS 2011 82 (m)",NaN
6715,Coordinate Reference System,7368,7302,"InGCS 2011 84 (ftUS)",NaN
6713,Coordinate Reference System,7367,7302,"InGCS 2011 84 (m)",NaN
6719,Coordinate Reference System,7370,7302,"InGCS 2011 90 (ftUS)",NaN
6717,Coordinate Reference System,7369,7302,"InGCS 2011 90 (m)",NaN
224,Coordinate Reference System,2157,7302,"IRENET95 / ITM",NaN
1005,Coordinate Reference System,28193,7302,"Israeli CS Grid",NaN
6570,Coordinate Reference System,7293,7302,"InGCS 2011 20-43-85 (m)",NaN
6522,Coordinate Reference System,7296,7302,"InGCS 2011 21-24-81 (ftUS)",NaN
6473,Coordinate Reference System,7295,7302,"InGCS 2011 21-24-81 (m)",NaN
6531,Coordinate Reference System,7298,7302,"InGCS 2011 23-86 (ftUS)",NaN
6447,Coordinate Reference System,7297,7302,"InGCS 2011 23-86 (m)",NaN
6561,Coordinate Reference System,7300,7302,"InGCS 2011 25-50-71 (ftUS)",NaN
6545,Coordinate Reference System,7299,7302,"InGCS 2011 25-50-71 (m)",NaN
6576,Coordinate Reference System,7302,7302,"InGCS 2011 26 (ftUS)",NaN
6569,Coordinate Reference System,7301,7302,"InGCS 2011 26 (m)",NaN
6583,Coordinate Reference System,7304,7302,"InGCS 2011 27 (ftUS)",NaN
6578,Coordinate Reference System,7303,7302,"InGCS 2011 27 (m)",NaN
6593,Coordinate Reference System,7306,7302,"InGCS 2011 29-80 (ftUS)",NaN
6587,Coordinate Reference System,7305,7302,"InGCS 2011 29-80 (m)",NaN
6606,Coordinate Reference System,7308,7302,"InGCS 2011 30-48 (ftUS)",NaN
6599,Coordinate Reference System,7307,7302,"InGCS 2011 30-48 (m)",NaN
6544,Coordinate Reference System,7310,7302,"InGCS 2011 31-88 (ftUS)",NaN
6515,Coordinate Reference System,7309,7302,"InGCS 2011 31-88 (m)",NaN
6575,Coordinate Reference System,7312,7302,"InGCS 2011 33 (ftUS)",NaN
6560,Coordinate Reference System,7311,7302,"InGCS 2011 33 (m)",NaN
6597,Coordinate Reference System,7314,7302,"InGCS 2011 34-52 (ftUS)",NaN
6585,Coordinate Reference System,7313,7302,"InGCS 2011 34-52 (m)",NaN
6580,Coordinate Reference System,7316,7302,"InGCS 2011 35-92 (ftUS)",NaN
6538,Coordinate Reference System,7315,7302,"InGCS 2011 35-92 (m)",NaN
6605,Coordinate Reference System,7318,7302,"InGCS 2011 36 (ftUS)",NaN
6596,Coordinate Reference System,7317,7302,"InGCS 2011 36 (m)",NaN
6618,Coordinate Reference System,7320,7302,"InGCS 2011 37-64 (ftUS)",NaN
6612,Coordinate Reference System,7319,7302,"InGCS 2011 37-64 (m)",NaN
6624,Coordinate Reference System,7322,7302,"InGCS 2011 38 (ftUS)",NaN
6622,Coordinate Reference System,7321,7302,"InGCS 2011 38 (m)",NaN
6556,Coordinate Reference System,7324,7302,"InGCS 2011 39 (ftUS)",NaN
6317,Coordinate Reference System,7323,7302,"InGCS 2011 39 (m)",NaN
6604,Coordinate Reference System,7326,7302,"InGCS 2011 40 (ftUS)",NaN
6577,Coordinate Reference System,7325,7302,"InGCS 2011 40 (m)",NaN
6626,Coordinate Reference System,7328,7302,"InGCS 2011 41-49 (ftUS)",NaN
6615,Coordinate Reference System,7327,7302,"InGCS 2011 41-49 (m)",NaN
6632,Coordinate Reference System,7330,7302,"InGCS 2011 42 (ftUS)",NaN
6630,Coordinate Reference System,7329,7302,"InGCS 2011 42 (m)",NaN
6643,Coordinate Reference System,7332,7302,"InGCS 2011 44-57 (ftUS)",NaN
6636,Coordinate Reference System,7331,7302,"InGCS 2011 44-57 (m)",NaN
6625,Coordinate Reference System,7334,7302,"InGCS 2011 45-56 (ftUS)",NaN
6592,Coordinate Reference System,7333,7302,"InGCS 2011 45-56 (m)",NaN
6654,Coordinate Reference System,7336,7302,"InGCS 2011 46-66-75 (ftUS)",NaN
6640,Coordinate Reference System,7335,7302,"InGCS 2011 46-66-75 (m)",NaN
6667,Coordinate Reference System,7338,7302,"InGCS 2011 53-55 (ftUS)",NaN
6661,Coordinate Reference System,7337,7302,"InGCS 2011 53-55 (m)",NaN
6639,Coordinate Reference System,7340,7302,"InGCS 2011 54-67 (ftUS)",NaN
6611,Coordinate Reference System,7339,7302,"InGCS 2011 54-67 (m)",NaN
6659,Coordinate Reference System,7342,7302,"InGCS 2011 60 (ftUS)",NaN
6653,Coordinate Reference System,7341,7302,"InGCS 2011 60 (m)",NaN
6664,Coordinate Reference System,7344,7302,"InGCS 2011 61-83 (ftUS)",NaN
6633,Coordinate Reference System,7343,7302,"InGCS 2011 61-83 (m)",NaN
5457,Coordinate Reference System,3448,7302,"JAD2001 / JA Metric Grid",NaN
914,Coordinate Reference System,24200,7302,"JAD69 / Jamaica Grid",NaN
913,Coordinate Reference System,24100,7302,"Jamaica 1875 / Old Grid",NaN
32274,Coordinate Reference System,6677,7302,"JGD2011 / Japan zone 9",NaN
926,Coordinate Reference System,24370,7302,"Kalianpur / India 0",NaN
927,Coordinate Reference System,24371,7302,"Kalianpur / India I",NaN
928,Coordinate Reference System,24372,7302,"Kalianpur / India IIa",NaN
938,Coordinate Reference System,24382,7302,"Kalianpur / India IIb",NaN
929,Coordinate Reference System,24373,7302,"Kalianpur / India IIIa",NaN
930,Coordinate Reference System,24374,7302,"Kalianpur / India IVa",NaN
931,Coordinate Reference System,24375,7302,"Kalianpur 37 / India IIb",NaN
915,Coordinate Reference System,24305,7302,"Kalianpur 37 / UTM 45N",NaN
916,Coordinate Reference System,24306,7302,"Kalianpur 37 / UTM 46N",NaN
932,Coordinate Reference System,24376,7302,"Kalianpur 62 / India I",NaN
933,Coordinate Reference System,24377,7302,"Kalianpur 62 / India IIa",NaN
917,Coordinate Reference System,24311,7302,"Kalianpur 62 / UTM 41N",NaN
918,Coordinate Reference System,24312,7302,"Kalianpur 62 / UTM 42N",NaN
919,Coordinate Reference System,24313,7302,"Kalianpur 62 / UTM 43N",NaN
934,Coordinate Reference System,24378,7302,"Kalianpur 75 / India I",NaN
935,Coordinate Reference System,24379,7302,"Kalianpur 75 / India IIa",NaN
936,Coordinate Reference System,24380,7302,"Kalianpur 75 / India IIb",NaN
937,Coordinate Reference System,24381,7302,"Kalianpur 75 / India IIIa",NaN
939,Coordinate Reference System,24383,7302,"Kalianpur 75 / India IVa",NaN
920,Coordinate Reference System,24342,7302,"Kalianpur 75 / UTM 42N",NaN
921,Coordinate Reference System,24343,7302,"Kalianpur 75 / UTM 43N",NaN
922,Coordinate Reference System,24344,7302,"Kalianpur 75 / UTM 44N",NaN
923,Coordinate Reference System,24345,7302,"Kalianpur 75 / UTM 45N",NaN
924,Coordinate Reference System,24346,7302,"Kalianpur 75 / UTM 46N",NaN
925,Coordinate Reference System,24347,7302,"Kalianpur 75 / UTM 47N",NaN
31804,Coordinate Reference System,6646,7302,"Karbala / Iraq Nat. Grid",NaN
5297,Coordinate Reference System,3316,7302,"Kasai 1953 / Congo TM 22",NaN
5298,Coordinate Reference System,3317,7302,"Kasai 1953 / Congo TM 24",NaN
5295,Coordinate Reference System,3314,7302,"Katanga 1955 / Lambert",NaN
8270,Coordinate Reference System,3985,7302,"Katanga 1955 / Lambert",NaN
5296,Coordinate Reference System,3315,7302,"Katanga 1955 / TM",NaN
6408,Coordinate Reference System,3986,7302,"Katanga 1955 / TM zone A",NaN
6413,Coordinate Reference System,3987,7302,"Katanga 1955 / TM zone B",NaN
5405,Coordinate Reference System,3336,7302,"Kerguelen 62 / UTM 42S",NaN
5168,Coordinate Reference System,3167,7302,"Kertau (RSO) / RSO (ch)",NaN
5419,Coordinate Reference System,3357,7302,"L Cayman 1961 / UTM 17N",NaN
4406,Coordinate Reference System,2104,7302,"Lake / La Rosa Grid",NaN
5406,Coordinate Reference System,3337,7302,"Le Pouce 34 / Mauritius",NaN
941,Coordinate Reference System,25000,7302,"Leigon / Ghana Grid",NaN
5185,Coordinate Reference System,3195,7302,"LGD2006 / Libya TM 10",NaN
5186,Coordinate Reference System,3196,7302,"LGD2006 / Libya TM 11",NaN
2152,Coordinate Reference System,61266413,7302,"LKS94 (3D deg)",NaN
2151,Coordinate Reference System,4355,7302,"LKS94 (3D)",NaN
2149,Coordinate Reference System,61266405,7302,"LKS94 (deg)",NaN
2148,Coordinate Reference System,4356,7302,"LKS94 (geocentric)",NaN
193,Coordinate Reference System,2042,7302,"Locodjo 65 / UTM 29N",NaN
191,Coordinate Reference System,2040,7302,"Locodjo 65 / UTM 30N",NaN
25643,Coordinate Reference System,5890,7302,"JAXA Snow Depth PS north",NaN
1228,Coordinate Reference System,6696,7302,"JGD2000",NaN
4612,Coordinate Reference System,2443,7302,"JGD2000 / Japan zone 1",NaN
4621,Coordinate Reference System,2452,7302,"JGD2000 / Japan zone 10",NaN
4622,Coordinate Reference System,2453,7302,"JGD2000 / Japan zone 11",NaN
4623,Coordinate Reference System,2454,7302,"JGD2000 / Japan zone 12",NaN
4624,Coordinate Reference System,2455,7302,"JGD2000 / Japan zone 13",NaN
4625,Coordinate Reference System,2456,7302,"JGD2000 / Japan zone 14",NaN
4626,Coordinate Reference System,2457,7302,"JGD2000 / Japan zone 15",NaN
4627,Coordinate Reference System,2458,7302,"JGD2000 / Japan zone 16",NaN
4628,Coordinate Reference System,2459,7302,"JGD2000 / Japan zone 17",NaN
