COORD_OP_CODE,COORD_OP_NAME,COORD_OP_TYPE,SOURCE_CRS_CODE,TARGET_CRS_CODE,COORD_TFM_VERSION,COORD_OP_VARIANT,AREA_OF_USE_CODE,COORD_OP_SCOPE,COORD_OP_ACCURACY,COORD_OP_METHOD_CODE,UOM_CODE_SOURCE_COORD_DIFF,UOM_CODE_TARGET_COORD_DIFF,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_OPERATION,DEPRECATED
6995,City and County of San Francisco CS13 (US Survey feet),conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"San Francisco Enterprise GIS Program, Department of Technology, City and County of San Francisco.",EPSG,18-11-2014,2014.084 2015.037,1,1
6952,Vietnam TM-3 zone 481,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Surveying and Mapping (DoSM).,EPSG,23-10-2014,2014.077 2018.006,1,1
6953,Vietnam TM-3 zone 482,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Surveying and Mapping (DoSM).,EPSG,23-10-2014,2014.077 2018.006,1,1
6954,Vietnam TM-3 zone 491,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Surveying and Mapping (DoSM).,EPSG,23-10-2014,2014.077 2018.006,1,1
6955,Vietnam TM-3 Da Nang zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Surveying and Mapping (DoSM).,EPSG,23-10-2014,2014.077 2018.006,1,1
17402,Katanga Transverse Mercator,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Clifford J.Mugnier in Photogrammetric Engineering and Remote Sensing, June 2005.",EPSG,30-9-2005,2009.011,1,1
17700,MTM Quebec zone 2,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG,13-11-1997,2011.051,1,1
7744,Andaman and Nicobar NSF TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Technical report TR 122:2005, National Natural Resources Management System (NNRMS) Secretariat,  Indian Space Research Organisation.",EPSG,27-2-2016,2016.013,1,0
7993,Albany Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
7994,Barrow Island Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
9677,Bangladesh Transverse Mercator,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Survey of Bangladesh.,EPSG,13-1-2021,2020.132,1,0
10201,Arizona Coordinate System East zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
10203,Arizona Coordinate System West zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
5265,Bhutan National Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,6-9-2010,2010.086,1,0
5268,Bumthang TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,6-9-2010,2010.086,1,0
5276,Chhukha TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,26-10-2010,2010.086,1,0
5465,Belize Colony Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Clifford Mugnier's March 2009 PE&RS ""Grids and Datums"" article on Belize (www.asprs.org/resources/grids/).",EPSG,19-3-2011,2011.026,1,0
5517,Chatham Islands Map Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Land Information New Zealand.,EPSG,12-5-2011,2011.048,1,0
7129,City and County of San Francisco CS13 (meters),conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"San Francisco Enterprise GIS Program, Department of Technology, City and County of San Francisco.",EPSG,15-6-2015,2015.037,1,0
7130,City and County of San Francisco CS13 (US Survey feet),conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"San Francisco Enterprise GIS Program, Department of Technology, City and County of San Francisco.",EPSG,15-6-2015,2015.037,1,0
7745,Chhattisgarh NSF TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Technical report TR 122:2005, National Natural Resources Management System (NNRMS) Secretariat,  Indian Space Research Organisation.",EPSG,27-2-2016,2016.013,1,0
7995,Broome Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
7996,Busselton Coastal Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
7997,Carnarvon Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
7998,Christmas Island Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
7999,Cocos Island Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
8000,Collie Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
10700,Delaware CS27,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
5278,Gasa TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,7-9-2010,2010.086,1,0
10901,Florida CS27 East zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
10902,Florida CS27 West zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11102,Idaho CS27 Central zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11103,Idaho CS27 West zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11201,Illinois CS27 East zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11202,Illinois CS27 West zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
19907,Iraq National Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,NaN,EPSG,21-1-2012,1995.300 1996.290 2012.004,1,0
3981,Katanga Gauss zone A,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"J Maury, ""Triangulation du Katanga"", Institut Royal Colonial Belge, Brussels 1931.",EPSG,11-3-2009,2009.011,1,0
3982,Katanga Gauss zone B,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"J Maury, ""Triangulation du Katanga"", Institut Royal Colonial Belge, Brussels 1931.",EPSG,11-3-2009,2009.011,1,0
18251,Korea East Belt,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,National Geographic Information Institute (NGII).,EPSG,7-7-2010,2010.050 2010.072,1,0
18252,Korea Central Belt,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,National Geographic Information Institute (NGII).,EPSG,7-7-2010,2010.050 2010.072,1,0
18253,Korea West Belt,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,National Geographic Information Institute (NGII).,EPSG,7-7-2010,2010.050 2010.072,1,0
11801,Maine CS27 East zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11802,Maine CS27 West zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
19971,New Zealand Transverse Mercator 2000,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Land Information New Zealand: LINZS25002 Standard for New Zealand Geodetic Datum 2000 Projections; 16 November 2007.,EPSG,21-1-2012,2008.023 2012.007,1,0
18171,Philippines zone I,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,NaN,EPSG,7-3-2000,1995.300 2000.093,1,0
18172,Philippines zone II,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,NaN,EPSG,7-3-2000,1995.300 2000.093,1,0
18173,Philippines zone III,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,NaN,EPSG,7-3-2000,1995.300 2000.093,1,0
18174,Philippines zone IV,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,NaN,EPSG,7-3-2000,1995.300 2000.093,1,0
18175,Philippines zone V,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,NaN,EPSG,7-3-2000,1995.300 2000.093,1,0
9058,Vietnam TM-3 103-00,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9192,Vietnam TM-3 104-00,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9193,Vietnam TM-3 104-30,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9194,Vietnam TM-3 104-45,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9195,Vietnam TM-3 105-30,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9196,Vietnam TM-3 105-45,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9197,Vietnam TM-3 106-00,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9198,Vietnam TM-3 106-15,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9199,Vietnam TM-3 106-30,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9200,Vietnam TM-3 107-00,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9201,Vietnam TM-3 107-15,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9202,Vietnam TM-3 107-30,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
9203,Vietnam TM-3 108-15,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Department of Land Administration circular 973/2001/TT-TCDC.,EPSG,30-8-2019,2019.057,1,0
5288,Wangdue Phodrang TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,24-9-2010,2010.086,1,0
14901,Wyoming CS27 East zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
14902,Wyoming CS27 East Central zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
14903,Wyoming CS27 West Central zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
14904,Wyoming CS27 West zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
5277,Dagana TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,26-10-2010,2010.086,1,0
5366,Costa Rica TM 2005,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Instituto Geografico Nacional Costa Rica report: El Sistema de Referencia CR05 y la Proyeccion Transversal de Mercator para Costa Rica CRTM05. (Report available through www.sirgas.org website).,EPSG,20-3-2011,2011.018,1,0
17412,Congo Transverse Mercator zone 12,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Institut Geographique du Congo,EPSG,5-1-2012,2012.001,1,0
18071,Egypt Blue Belt,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,NaN,EPSG,16-7-2002,2002.490,1,0
18441,CS63 zone A1,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,OGP,EPSG,27-6-2014,2003.050 2014.040,1,0
18442,CS63 zone A2,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,OGP,EPSG,27-6-2014,2003.050 2014.040,1,0
18443,CS63 zone A3,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,OGP,EPSG,27-6-2014,2014.040,1,0
18444,CS63 zone A4,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,OGP,EPSG,27-6-2014,2014.040,1,0
18446,CS63 zone K2,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,OGP,EPSG,27-6-2014,2014.040,1,0
18447,CS63 zone K3,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,OGP,EPSG,27-6-2014,2014.040,1,0
18448,CS63 zone K4,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,KazGeodezia,EPSG,27-6-2014,2014.040,1,0
18450,CS63 zone C0,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Informacines Technologijos Group,EPSG,27-6-2014,2014.040,1,0
18451,CS63 zone C1,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Informacines Technologijos Group,EPSG,27-6-2014,2014.040,1,0
18452,CS63 zone C2,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Informacines Technologijos Group,EPSG,27-6-2014,2014.040,1,0
5595,Fehmarnbelt TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Femern A/S.,EPSG,24-9-2011,2011.083,1,0
8001,Esperance Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
8002,Exmouth Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
18180,Finland zone 0,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,National Land Survey of Finland;,,,,,
,EPSG,13-2-2012,,1,0,,,,,,,,,,,,,,
4325,Guam Map Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Guam Public Law 23-31 and Department of Land Management brochure ""1993 Guam Geodetic Network"".",EPSG,30-6-2011,2009.044 2011.051,1,0
5279,Ha TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,7-9-2010,2010.086,1,0
7746,Goa NSF TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Technical report TR 122:2005, National Natural Resources Management System (NNRMS) Secretariat,  Indian Space Research Organisation.",EPSG,27-2-2016,2016.013,1,0
8003,Geraldton Coastal Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
8004,Goldfields Grid 2020,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
11001,Georgia CS27 East zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11002,Georgia CS27 West zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11101,Idaho CS27 East zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11301,Indiana CS27 East zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
11302,Indiana CS27 West zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,USGS Professional Paper #1395,EPSG,7-3-2000,1995.300 1996.290 2000.092,1,0
17432,Indonesia TM-3 zone 46.2,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"National Land Agency (Badan Pertanahan Nasional, BPN)",EPSG,25-3-2012,2012.032,1,0
17447,Indonesia TM-3 zone 54.1,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"National Land Agency (Badan Pertanahan Nasional, BPN)",EPSG,25-3-2012,2012.032,1,0
6877,Italy zone,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,IGM Italy.,EPSG,18-9-2014,2014.028 2014.065,1,0
6878,Italy zone 12,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,IGM Italy.,EPSG,18-9-2014,2014.028 2014.065,1,0
7045,Iowa regional zone 3 Elkader,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Iowa Department of Transportation.,EPSG,25-4-2015,2015.028,1,0
7048,Iowa regional zone 6 Council Bluffs,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Iowa Department of Transportation.,EPSG,25-4-2015,2015.028,1,0
7049,Iowa regional zone 7 Carroll-Atlantic,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Iowa Department of Transportation.,EPSG,25-4-2015,2015.028,1,0
7050,Iowa regional zone 8 Ames-Des Moines,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Iowa Department of Transportation.,EPSG,25-4-2015,2015.028,1,0
7051,Iowa regional zone 9 Newton,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Iowa Department of Transportation.,EPSG,25-4-2015,2015.028,1,0
7053,Iowa regional zone 11 Dubuque-Davenport,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Iowa Department of Transportation.,EPSG,25-4-2015,2015.028,1,0
7055,Iowa regional zone 13 Fairfield,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Iowa Department of Transportation.,EPSG,25-4-2015,2015.028,1,0
7056,Iowa regional zone 14 Burlington,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Iowa Department of Transportation.,EPSG,25-4-2015,2015.028,1,0
3983,Katanga Gauss zone C,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"J Maury, ""Triangulation du Katanga"", Institut Royal Colonial Belge, Brussels 1931.",EPSG,11-3-2009,2009.011,1,0
3984,Katanga Gauss zone D,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"J Maury, ""Triangulation du Katanga"", Institut Royal Colonial Belge, Brussels 1931.",EPSG,11-3-2009,2009.011,1,0
5049,Korea East Sea Belt,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,National Geographic Information Institute (NGII).,EPSG,30-6-2010,2010.050,1,0
5131,Korea Central Belt Jeju,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,National Geographic Information Institute (NGII).,EPSG,28-6-2010,2010.050,1,0
7747,Karnataka NSF TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Technical report TR 122:2005, National Natural Resources Management System (NNRMS) Secretariat,  Indian Space Research Organisation.",EPSG,27-2-2016,2016.013,1,0
7748,Kerala NSF TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Technical report TR 122:2005, National Natural Resources Management System (NNRMS) Secretariat,  Indian Space Research Organisation.",EPSG,27-2-2016,2016.013,1,0
7749,Lakshadweep NSF TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Technical report TR 122:2005, National Natural Resources Management System (NNRMS) Secretariat,  Indian Space Research Organisation.",EPSG,27-2-2016,2016.013,1,0
8504,Kansas regional zone 15 Larned (ftUS),conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Kansas Department of Transportation.,EPSG,10-3-2018,2018.016,1,0
8505,Kansas regional zone 16 Pratt (ftUS),conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Kansas Department of Transportation.,EPSG,10-3-2018,2018.016,1,0
8515,Kansas regional zone 19 Coffeyville (ftUS),conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Kansas Department of Transportation.,EPSG,10-3-2018,2018.016,1,0
8516,Kansas regional zone 20 Pittsburg (ftUS),conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,Kansas Department of Transportation.,EPSG,10-3-2018,2018.016,1,0
5280,Lhuentse TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,7-9-2010,2010.086,1,0
6203,Macedonia Gauss-Kruger,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Agency for Real Estate Cadastre, www.katastar.gov.mk",EPSG,29-5-2013,2013.019,1,0
8010,Margaret River Coastal Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
3999,Moldova Transverse Mercator,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,State Agency for Land Relations and Cadastre.,EPSG,11-5-2009,2009.026,1,0
5281,Mongar TM,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,7-9-2010,2010.086,1,0
8005,Jurien Coastal Grid,conversion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9807,NaN,NaN,NaN,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.",EPSG,20-4-2018,2017.004 2018.020,1,0
